id	MS2 name	MS2 score	level	MS1 name	MS1 ppm	rt	mz	type	X_1	X_12	X_13	X_14	X_16	X_17	X_19	X_22	X_25	X_27	X_4	X_5	X_6	X_7	X_9	X_10	X_11	X_15	X_18	X_2	X_20	X_21	X_23	X_24	X_26	X_28	X_29	X_3	X_30	X_31	X_8	QC01	QC02	QC03	QC04	QC05
15072						66.62545	555.4411546	NEG	4.641017115	2.099097917	3.282639489	0.838398786	1.711340007	2.272440631	2.463780983	4.192588006	3.195786137	0.749342007	5.987433001	0.796797036	1.703682762	1.875343926	1.426381184	2.591491603	1.871336557	1.221604402	1.966483577	2.488033526	7.576477889	1.007953257	2.058342791	2.362484911	0.775584847	3.35765827	7.946910919	2.970888922	2.415539779	4.64007422	3.123842893	2.596920276	2.824308526	2.712860716	3.11002152	2.921526333
12348						203.024	673.5286266	POS	2.362339099	3.653347137	6.332178832	3.763434656	3.023193266	1.987338874	2.544631389	2.598917507	3.918117789	3.171827188	3.093722891	2.630855802	4.930929067	2.670240734	3.767137451	2.695330086	3.972805493	3.364664945	5.050303122	1.613784926	4.06825131	4.620834945	4.891197276	1.946680317	3.252685593	2.163076356	2.979137614	1.577743741	2.061481185	2.808987826	3.131249933	2.186956646	2.776150065	2.909973959	3.136931948	3.284782902
14438			D	8-Hydroxyluteolin 4'-methyl ether 8-glucoside-3'-sulfate	0.239590851	37.5273	559.4734104	NEG	6.193215952	3.537271263	1.25408708	3.335248424	3.261283186	11.24659886	5.083310943	4.228542329	5.111506013	4.1075957	4.238031885	5.933545905	3.259282529	5.424221625	6.677940022	4.409804376	3.950993141	2.242558046	2.719396378	5.277680201	6.854263853	2.531698016	3.780606091	2.069153365	1.689559468	2.792436966	4.659486023	6.491268137	3.273308977	3.006018932	3.138091081	2.760465	2.943645827	2.763065842	3.203623323	3.164404048
16262			D	3-Methylbutamine	10.82897045	165.141	88.17162049	NEG	2.73570917	2.430210309	3.239362873	3.372510835	2.478914415	2.95818169	2.853875893	3.00589348	2.480593462	2.408918893	2.343385799	3.176977061	2.303229981	2.127393021	2.187083617	2.215879363	2.492394523	2.53249811	3.609287059	2.706932528	2.777149225	2.628509723	2.062158964	2.480604803	2.780291305	2.992558172	3.238606279	2.297932628	2.455207546	2.145217404	3.14090995	1.780294865	1.706618094	1.801030328	1.911783089	1.914453076
1962						27.65415	870.7553465	POS	1.807495612	2.763899783	2.395600322	2.253666088	3.201927563	2.651277811	3.739691401	2.854148658	3.075358904	1.724082815	3.491812442	3.791368826	2.874826889	2.061482626	1.539699503	1.769636604	2.432201047	1.14517459	2.721342577	2.832624622	3.755601369	2.629187634	2.524112861	1.466804851	1.648930912	1.901374607	2.153519932	1.480191859	2.511995703	1.393184533	3.141946241	1.650485774	1.657032957	1.576191656	1.709824535	1.738959815
10572						394.8285	638.0109705	POS	3.143402968	2.96946373	3.450464305	2.897729435	3.332126581	3.62064378	3.006175111	3.683955209	3.609893349	3.031517151	2.967667801	3.809322953	3.010837724	3.233062292	2.557235681	3.008607451	3.207560309	2.973588052	3.393977876	3.043198189	3.535408063	2.989162389	2.637298199	2.798869451	2.944201807	3.17197281	3.080058764	3.357103508	2.947650294	2.645659679	3.144980832	2.724925229	2.727928972	2.673441534	2.826549556	2.713976025
13465						201.6235	98.02471675	NEG	2.163042584	2.404635621	3.228278214	2.02139308	1.066281412	1.684390187	1.268056165	1.956736732	2.080585737	3.045829172	1.843138165	3.01652833	2.3983606	1.591275574	1.543473938	0.674661893	1.761152011	2.180028436	2.025985638	2.156447193	1.405724532	1.428070743	1.974280322	6.655414902	1.004425437	2.565895813	3.217517221	3.117240106	2.356544843	1.190413149	3.145000319	1.658241117	1.689859428	1.610257036	1.873153736	2.047960123
3426						47.7056	697.4850418	POS	3.756054202	0.003421156	0.000151244	0.0001523	0.542618058	0.589229486	0.000146677	0.779887272	2.902363176	0.817794804	4.095027299	5.012689403	3.684640246	0.458095145	0.360784502	0.001853315	0.000140732	0.184967856	3.876549508	3.413607921	0.64429039	0.5213834	2.41693201	2.339757331	3.253205697	4.760919011	3.249093044	4.454375552	3.507484521	3.14169577	3.145278805	1.669950642	1.732491192	1.688458812	1.81483978	1.844400826
1440						32.9163	454.3368304	POS	3.807312088	0.000143738	0.086964379	0.143784262	0.310174207	0.381708072	0.161977272	0.433588656	3.446880764	0.125214743	3.958296327	5.493191363	4.415574626	0.382357218	0.304883772	0.028189391	0.000140732	0.101238468	4.125598237	4.643466656	0.546817462	0.300227219	2.904216761	2.293587612	3.831748425	5.281377673	3.437271697	4.725159111	3.277106391	3.595309392	3.149022505	1.421137209	1.549690291	1.465433377	1.585843492	1.575338173
912			D	Pinosylvin	-21.90724305	423.181	224.1278847	POS	0.349466462	3.978398614	3.231015915	6.52485867	4.387188211	4.275514564	3.0477977	1.681710499	4.131654753	2.591760538	3.741278082	6.629974345	1.373694453	6.417321966	2.662919727	1.932887302	5.91548833	1.178327716	3.593142217	0.596630131	3.131818182	3.277559954	3.47764559	3.801965784	3.453909533	3.058268309	3.710839667	2.901181077	3.260525466	2.799418063	3.150334645	2.981345585	2.867761919	2.863902865	2.335138034	2.950851637
5153						149.447	84.62148099	POS	2.933661026	1.99962041	2.048438018	2.498370566	3.932205962	3.299929835	1.617601901	3.15259655	2.557806561	1.548172893	2.00965361	2.100769983	2.467132345	2.279839455	1.119290916	2.851250748	1.146302437	2.279765144	2.781361819	1.323924601	2.211916209	3.000967915	0.99831648	2.192831871	2.927353383	1.591840235	2.341902945	2.484591811	2.048680278	2.169079513	3.153448209	1.154667995	1.77042871	1.338545212	1.098922351	1.825158279
14367						36.9017	748.5291088	NEG	1.317645424	2.534848725	2.81555852	2.50911905	2.049618222	1.199443899	2.168516529	3.652423301	2.653914785	2.175555518	2.982850969	3.951117133	2.440238929	2.419218306	2.231931437	1.700874262	2.994949048	3.399369777	1.377811759	2.243220639	4.289412375	3.817407264	1.652281094	1.711903564	2.340652835	2.622496986	1.215179244	1.81709381	2.636228487	2.499038565	3.153612383	2.289265855	2.430857886	1.968540563	2.224547316	2.134004043
1409						384.3265	300.2012759	POS	3.007256966	3.077113825	2.855195424	3.162825933	3.125439573	3.187903647	5.737757572	3.35015261	3.493145168	2.776621117	3.187140338	3.259161211	2.765010468	2.858371553	4.74742173	1.412654913	3.003976602	2.985250517	3.405492375	2.747384523	3.375394707	5.621327034	2.473832247	2.399643878	2.656118991	3.971414568	6.08459355	2.843745912	3.000563477	2.612660333	3.157322648	2.501579263	2.655374528	2.568068653	4.681343639	2.88034066
24221						140.326	866.5917002	NEG	5.996116179	6.834022555	6.366628112	3.84898437	10.14165072	5.097315331	4.81527847	6.191885316	7.009881458	5.5573065	4.278684228	6.756994191	5.679868185	4.903257898	3.11882755	5.935432168	4.877888025	4.649002142	7.084112199	4.61217681	6.697698656	4.213501608	3.392555665	2.966088693	5.533495374	2.592958445	4.050787521	5.064420377	2.431421393	3.5649162	3.161574751	3.554411415	4.659215127	4.407109855	3.383716712	2.663872011
13731						23.18435	505.3350689	NEG	6.030690138	1.530970509	3.948333241	3.249855889	1.63660266	1.56969575	1.590899571	1.963286786	2.054343292	2.047728855	0.540004624	1.229611847	1.039627976	2.584915607	1.154047919	1.82100047	2.916009828	2.287464404	4.77639256	2.419955907	2.380171122	3.842572413	2.010174348	1.272480368	1.569962548	0.747502959	4.153565396	5.452656985	1.675039168	0.85751462	3.161726839	1.903289267	1.813397768	2.018039007	1.98743256	2.182356668
2571			D	"Pyridoxalphosphate-6-azophenyl-2',4'-disulfonic acid"	-11.41165394	32.967	512.3790409	POS	3.839436068	0.83097778	0.101080479	1.080978736	0.385942118	1.093368367	1.086810159	0.160264482	3.438142968	0.096780588	3.787858851	5.509547494	4.701006654	0.647069424	0.268855631	0.139442233	0.169485505	0.112333552	4.012850778	4.896525163	0.430803012	0.36256432	2.902833083	2.397597628	4.078249681	5.211769048	3.349051023	4.66763064	3.420837117	3.473531494	3.164776748	1.436818704	1.589707122	1.452001024	1.58408358	1.571160952
17737						201.2055	760.5683842	NEG	1.776038169	1.962940466	3.876449969	3.244075716	2.552430169	2.126701674	2.539183431	1.990364175	2.223760647	2.686418746	2.73020001	2.64750252	3.252644268	1.803452488	2.120210882	2.092025962	2.663453173	2.103315854	4.366915616	1.932521789	2.207327052	3.309205415	1.843045832	1.643178769	2.789351759	2.054662771	3.599395908	1.453018709	1.501677534	2.775693757	3.165432516	1.40115741	1.289012451	1.455825244	1.661771134	1.859728927
4666			D	"(6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotimide-adenine dinucleotide"	-1.943802392	73.559	684.4622481	POS	3.745357607	0.000143738	0.000151244	0.0001523	1.096504531	0.927899501	0.000146677	0.593523619	4.101600245	0.12256664	4.399212801	5.057517664	6.134429024	0.659409076	0.821791189	0.000149982	0.000140732	0.201925168	3.664021776	4.209644176	1.069183119	0.804786363	2.257247669	2.465755287	3.406858929	4.506469219	4.032896345	4.402802914	4.83240636	2.759082747	3.166289325	2.32744741	2.456861187	2.587742162	2.485498753	1.852774838
22522						395.7465	932.0250506	NEG	3.104290077	3.008131312	3.246762192	3.202648895	3.380317633	3.199291047	3.269587771	3.600275047	3.635935924	2.925347582	3.206195996	3.448616443	3.292424537	3.215973239	2.562390278	2.840747677	3.050394571	3.165900739	3.379165557	2.938734154	3.490661975	2.918070382	2.899521566	2.449455987	2.818910865	3.280703115	3.055684692	2.940123551	3.013170795	2.899330154	3.16867473	2.879394767	2.78677381	2.721201451	2.918462363	2.804286544
2927						35.54085	705.4834002	POS	4.218028495	0.000143738	0.078732687	0.046843744	1.032125896	1.108881908	0.072846113	0.338168701	3.877165327	0.541814749	4.253870412	5.293472128	4.208880827	1.049094452	0.789682457	0.000149982	0.029995872	0.411056082	3.995804732	4.004833847	1.012248295	0.919662634	2.71088929	3.481440885	3.476114326	4.130840936	3.141029609	4.673701855	3.820652284	3.0284795	3.168698105	2.342083672	2.354026071	2.482870205	2.274758496	2.736884157
3159						43.7031	608.930246	POS	4.554733528	0.000143738	0.000151244	0.0001523	0.546869691	0.438117906	0.000146677	0.54315897	3.551101586	0.01269907	4.609620617	5.940910564	3.982107193	0.461323591	0.37273462	0.000149982	0.000140732	0.163845899	4.147455171	3.981262358	0.608783947	0.476911869	3.68520017	2.525759547	4.01846925	5.934485243	3.713857958	5.374041379	4.866582117	3.351095586	3.173962204	1.681429978	2.386783455	1.87129361	1.828817002	1.682609432
10562						394.8275	720.5146942	POS	3.712503408	3.092468204	3.271401918	3.056134173	3.445418469	3.741629598	2.997514323	4.021948901	3.740253322	3.363477426	3.216081842	4.139976426	3.389245241	3.445313873	2.41889648	3.064156141	3.233806303	3.219176136	3.603521909	2.942981123	3.885910858	3.12069412	2.909795966	2.81149263	3.140456025	3.320633239	3.436724627	3.298954371	3.239779708	3.077994002	3.179054102	2.992899712	2.981088817	2.886384469	2.889452037	2.783223029
12444						396.829	908.4822708	POS	2.204093774	3.163990541	0.335665791	2.213196183	2.002315789	3.432855401	3.325566216	2.418386387	3.648504748	1.945357485	1.94345486	3.35207572	3.185558001	2.041617736	2.938575225	1.54057161	2.980730223	2.920597797	0.415878834	1.775244699	3.464993337	3.016026124	2.992646802	2.661110267	2.877534754	3.528827581	3.335546089	1.972019571	3.295859643	2.920870003	3.182036408	1.735999974	1.581085179	1.513199789	1.687536039	2.825388698
4026						54.6518	539.3707562	POS	4.291650566	0.000143738	0.000151244	0.005660337	0.607706413	0.844080934	0.000146677	0.535733825	3.139743378	0.115160378	5.245667371	5.689979919	4.276235523	0.451842751	0.419561806	0.000149982	0.000140732	0.532083017	4.074214871	4.402329344	0.70994236	0.472975039	2.902710278	2.38374999	4.184719976	5.188801108	3.416672761	5.557023911	3.509351394	3.307399879	3.183237638	1.858530454	1.890538678	1.820806178	1.935872107	1.993703953
10741						401.938	632.952572	POS	3.509551049	3.160902579	3.262494638	3.305094317	3.426742072	3.684173488	3.237878507	3.577998836	3.667791704	3.122059635	3.132859494	3.558380275	3.11336965	3.377345178	3.52789979	2.425357343	3.083705473	3.385748031	3.547858533	4.228530024	3.723410324	4.14087191	2.840181894	2.989653459	3.229122797	4.543035442	4.611978731	3.237122244	3.082164611	3.733832676	3.184962105	2.779706643	3.00581256	2.758644519	2.741018695	2.800292396
2510						32.8447	704.5281778	POS	1.900216427	1.066111062	1.099095239	1.25423384	1.611057732	1.232831832	1.44319705	1.045060944	0.31105484	0.162669743	0.349217947	6.078799495	3.282660989	1.189353713	0.795021763	0.000149982	0.955941374	1.511433299	1.658450928	0.587073319	1.858527149	1.265067799	0.07022437	0.274119674	0.297483725	0.569083563	0.257120243	4.359928617	0.149839071	0.488663204	3.184978555	0.430308353	0.426778317	0.427035814	0.425120127	0.459463211
5044						136.2205	834.5984603	POS	16.32226158	23.29575093	42.47617411	42.09192177	25.87743595	23.20950931	24.51637643	34.19231959	39.27100827	25.33133579	20.7436706	33.46828933	25.55057996	14.60457963	3.081775068	30.96035253	29.69585559	27.05916344	33.30637858	12.72913719	21.22076138	0.828354404	16.74561305	26.00438503	24.6602861	13.52986911	25.47273548	21.40197368	28.19952665	20.98329915	3.185581466	13.08980842	15.98347131	13.09183846	14.30840694	12.01133813
15120						75.715	149.0454707	NEG	3.401666889	3.69049704	2.253638918	3.808990152	3.000326978	1.597139364	2.750571954	3.014484513	2.962845316	2.437212936	1.455712257	2.849035102	2.994765676	2.24071343	2.340355947	3.866039977	2.514316147	1.517692878	5.03591666	3.217139249	3.219448064	4.730262946	2.446853584	1.47575477	2.94621127	4.16498921	2.743861738	2.600134377	2.267063265	1.723785846	3.185959566	1.795239041	2.851379803	2.606973858	2.537562905	2.695102435
2538						32.89565	672.4902518	POS	3.726037129	0.227871044	0.191662356	0.301033103	0.524529239	0.478794969	0.278824067	0.451594961	3.460179377	0.058875666	3.874389992	5.213891244	4.404440729	0.441781243	0.375726163	0.006709288	0.211023879	0.369193398	3.964687744	4.404484114	0.481199766	0.445284228	2.922902097	2.285007668	4.160464114	5.407670076	3.383317818	4.564793834	3.276096948	3.495521915	3.198557766	1.129185045	1.271482761	1.105638361	1.199060888	1.198404647
11120						412.638	422.8851694	POS	2.333017215	2.387212242	3.268705159	2.941942025	2.43465194	3.272081939	2.268684293	2.551775732	2.557813496	2.120866063	3.172268598	2.556618333	2.622173819	2.143574535	2.360278243	1.90385045	2.24824795	2.43507307	2.43625446	2.123387254	2.555952887	3.089523204	2.119658845	2.872683944	2.174929738	3.218934261	3.435610454	3.132288784	2.398320482	2.52673409	3.201329194	2.692616858	1.925750796	3.067798334	3.147859937	2.282494117
12581						155.793	823.6425236	POS	2.603391828	2.886402431	2.94368982	3.023508845	1.911337449	3.480716982	2.774497038	1.603186709	1.837259724	2.788588937	2.988779618	2.754935961	2.905797067	2.591905279	1.84185462	2.524591964	2.70120005	3.185424524	3.7759901	2.651868773	2.389753831	3.242123516	3.251199058	2.329661728	3.817004383	3.61947254	2.903773568	2.74160852	1.271161969	2.01362427	3.20141289	2.448384524	2.464458564	2.434046827	2.517065503	2.696916861
197	PC(18:1(11Z)/15:0)	0.838898615	B(ii)			167.402	746.5673207	POS	4.789278569	2.694472092	3.471323966	5.889435	2.12058262	2.928454798	3.100349876	2.686683343	3.82837676	1.793105594	2.501599294	1.971101654	3.826847782	2.414168409	1.156144896	2.182163944	1.808636805	1.885814338	3.767994462	2.214804192	3.313485788	1.728014318	1.693827243	2.261725288	2.937370162	2.862327603	0.635619167	3.500445754	4.133876132	1.717287813	3.207772046	1.92151801	1.811313715	2.05882408	2.041574435	1.91497881
8060			D	4-Hydroxybutanoic acid	-14.73732626	289.849	105.1102424	POS	3.257672613	4.321102331	3.839852068	2.603028076	2.462472731	2.404542915	2.582694381	4.344943918	3.839385064	3.524805227	3.364098136	3.865559762	3.282857136	4.087839776	2.272979966	1.848733788	3.17683006	2.603526288	4.026765653	3.001933721	3.011619522	3.227518048	1.697611055	3.866452753	2.618136662	2.867545463	1.49387727	3.51506049	4.2802816	2.513159956	3.209515496	2.78509013	2.778908221	2.821534228	2.795244457	2.847595367
466	1-Methylhistamine	0.62072	B(iii)			108.586	126.1024705	POS	1.426680373	2.698450179	1.459279681	2.368836696	1.382547585	1.111142883	1.51983065	0.955908494	1.216297364	2.035979709	1.275232459	1.48770922	1.517364051	1.596957376	1.32926992	1.17657256	1.602206373	1.286451818	1.700872356	1.450715742	3.624351041	2.2576104	0.808707002	1.616705924	1.048579991	1.756782932	2.177118179	1.337833529	1.628941156	1.491821001	3.217096223	1.377527505	1.943485782	1.52329251	1.438824913	1.715194802
5122						146.672	87.17662778	POS	4.010577959	4.520128974	4.241460355	3.954291204	4.619849237	6.058824824	6.375147606	4.581908639	4.404165534	4.160510093	2.745422105	3.454861719	2.813555388	5.244364877	2.682376234	3.320622871	4.653036458	4.057342954	4.25741617	3.863150534	6.447101045	3.805505472	2.240895232	3.587000674	5.106488464	3.751896029	3.257186121	4.528307115	3.449411731	1.886595703	3.217235792	2.983510995	3.375784284	3.507682659	3.255848713	2.991537571
241	1-(4-Hydroxy-3-methoxyphenyl)-3-decanone	0.800217	B(ii)			283.883	261.1804925	POS	0.194987718	0.202772401	3.280265733	0.0001523	0.904811177	0.000162961	1.536164532	3.217820916	0.645318267	1.341966712	1.227272455	0.000160344	5.973549169	0.000141774	2.368784119	0.000149982	5.525986698	0.000144438	9.100378962	4.588206623	0.080715437	5.252513656	3.559077098	2.140411974	5.376461324	0.69261425	0.000151962	0.000150518	6.443148578	6.408254352	3.218686602	2.088711878	2.537575183	2.927339202	3.190716032	3.248678676
1494						197.853	745.6207956	POS	1.630941186	1.973793656	2.460533717	2.291338174	2.113204039	1.365064055	2.391916132	1.019770195	2.34565446	1.520457927	2.416225547	2.773997467	3.495433083	1.05192876	2.366540113	1.811376391	2.263694709	1.455689423	3.447580273	1.570178445	3.138387358	2.531753562	2.095960028	1.357533269	1.145143542	1.856919921	2.488590497	0.811072613	2.195495568	3.348335715	3.222665529	1.762068805	2.039489954	2.093254149	2.372178613	2.317308174
13389						159.339	752.5550219	NEG	0.645778855	0.588349165	1.699044181	2.277427055	0.664488594	0.237604517	2.685219773	0.705490501	0.406311373	1.157463727	1.782550999	1.385724	1.533521923	0.627797515	0.720360097	0.609067888	1.131241125	0.752095063	1.570489427	1.471903823	1.614078965	2.431093338	1.172425994	0.857828704	2.235463731	2.707449653	0.581767403	0.636142484	0.806869255	0.668263476	3.223168711	1.742380314	0.873507974	1.534492805	1.260069011	1.323704779
12738						37.5246	772.5810995	POS	3.362909472	2.954447901	3.800677293	5.036044337	3.158931202	3.976204246	3.816265492	1.846159343	3.070726766	3.427103947	1.333329378	4.446105063	2.699927847	5.69545853	3.188409061	1.866558318	3.984973297	8.071674021	2.707358764	1.626500811	9.436889358	3.777370679	2.282489176	2.229336016	3.373296061	2.208853121	1.941770955	1.241347855	2.45502425	2.152076361	3.22537376	2.252368705	1.988931976	1.977352674	1.893310729	2.076495408
2922						35.5006	603.4161346	POS	4.188708176	0.000143738	0.019174462	0.542596517	0.844518473	0.962604913	0.010346301	0.841168209	3.841761055	0.338109539	4.003295942	4.948848	3.708238373	0.778814287	0.318769597	0.003155447	0.005187929	0.520821591	3.510498216	4.356054451	0.761469981	1.029651117	2.83679798	2.929300203	3.646764613	4.244829763	2.984065919	5.407981578	4.014739903	3.424773563	3.230103667	2.525584163	2.170238231	2.315274065	1.97541349	2.154418892
14035						30.2771	707.6378741	NEG	1.734414281	1.272226854	2.23286802	2.844731102	3.933671366	2.724420241	2.713923978	3.055825573	2.307961504	1.067290511	2.255130963	2.926025464	3.578555413	4.566931873	2.142544079	2.564581043	1.813758973	1.540618014	3.102726186	2.014908995	2.12602492	2.275451134	0.861679647	2.490108169	1.504675896	2.204995975	1.463697883	2.019049202	1.585942634	2.660115701	3.237042727	2.162067921	1.932992471	2.35087363	2.16149895	2.057615493
5039						133.806	767.577744	POS	5.054250168	4.346148907	10.46066243	4.365490525	5.27090874	2.733339446	5.277503104	5.324512965	2.288793203	8.537468102	5.449220659	7.747217665	4.241965744	3.899891111	2.369374642	5.250061745	4.657958047	5.163603544	9.108100771	5.569069169	6.974151866	3.709646667	2.961659609	3.074456507	6.345965446	4.423916552	6.374768223	3.924227019	3.244221025	3.28796753	3.242859585	3.502005482	4.928090311	4.769947726	5.257014014	3.545592519
10513						390.9825	726.9358202	POS	2.938177996	2.936199003	3.455433642	3.658410847	3.151714	3.159179865	3.612549349	3.397988563	3.220523892	2.801000819	3.206907467	3.302484066	3.597663559	2.740094578	3.082613797	2.876918547	3.15767988	2.672508358	3.282127991	2.942407758	3.259902983	3.348998341	3.172441724	2.729330325	2.913009217	3.838196495	3.286225405	2.969854367	3.165480589	2.773072221	3.247076627	2.2660401	2.618521216	2.662430197	2.71392874	3.166642042
1224						383.522	169.0580706	POS	2.94151416	1.479017775	1.926195243	1.494724041	2.160197248	1.290593612	2.14555473	2.453437603	2.439312527	1.055574529	1.47500046	2.032773745	1.894444598	2.581330094	1.459184689	0.412696191	1.24888364	1.247018559	2.992571168	1.46575302	2.048062479	2.77312536	1.624696743	0.315552047	2.48194748	2.486756429	3.474954291	1.62919739	1.195591735	1.788460439	3.24993816	1.28166741	1.409591269	1.441509719	1.542705717	1.568765186
3182			D	(beta-1-O-[N-(2-hydroxymethyl-3-chlorophenyl)anthraniloyl]-D-glucupyranuronic acid)	-0.546276247	44.5599	470.8330199	POS	3.167051483	0.000143738	0.000151244	0.0001523	0.481334424	0.485460329	0.000146677	0.380303283	2.557665628	0.010136467	3.669746825	4.320981697	3.68312551	0.486017006	0.354138817	0.000149982	0.000140732	0.151199923	3.298634927	3.888966663	0.624138635	0.483689663	2.208581403	1.992742765	3.11428606	4.338492367	2.943154817	3.785887007	2.953658531	2.852948954	3.256942909	1.495667796	1.521266297	1.44535069	1.728738621	1.562738078
711	Isocitric acid	0.40335	B(iii)			91.08205	191.0195834	NEG	3.828469815	6.178846401	3.123556025	4.958174754	4.966980379	5.231653355	3.272325527	2.009508062	0.095297885	4.4454498	3.019607174	5.148311162	3.345668043	0.825179116	3.928154402	0.000149982	3.808661846	0.570896716	3.787582681	0.044010294	4.93206763	2.926242677	3.971356571	0.396753267	2.495194415	2.188084208	0.000151962	0.178878203	0.732491636	4.247250896	3.257127617	2.198790193	2.035695265	3.107731276	3.988951116	2.318270165
636	Momorcharaside B	0.47251	B(iii)			79.1061	655.4428033	POS	3.176448884	0.000143738	0.000151244	0.0001523	0.626286466	0.803873125	0.000146677	0.435692068	2.399326997	0.073171192	3.642884325	4.067846447	3.504451356	0.57775161	0.544122849	0.000149982	0.000140732	0.269436627	3.255410775	3.653996632	0.805898993	0.675198433	1.889739411	1.873050508	3.094561398	3.62811983	2.388315313	3.804062866	2.951284017	2.377347209	3.258565214	1.469742837	1.39205861	1.392830687	2.040914364	1.451463373
4189			D	Pandamine	-1.556571633	57.1575	553.7113163	POS	4.359799386	0.000143738	0.000151244	0.0001523	0.536931301	0.444745004	0.000146677	0.457242089	3.279045252	0.053537892	5.127465712	5.987056404	4.511322028	0.498933269	0.411506874	0.000149982	0.000140732	0.183769132	4.272997521	4.064519576	0.689531612	0.54941212	2.987351656	2.611792235	3.824145926	5.747321873	3.652324064	5.248724749	3.785522442	3.427497124	3.259764573	1.932578011	1.61760763	1.970076732	2.077746719	2.149437686
10701						399.985	878.9583118	POS	3.30224299	3.189108408	3.293273585	4.902769762	4.624156024	4.689289693	3.226641464	3.700934768	3.204851659	2.916293647	4.690666412	4.729225015	4.639883625	4.055476003	2.748074523	2.488751489	3.057996382	4.279206287	3.339060916	4.040568197	3.616602746	4.701742744	4.412024111	2.701090985	2.839066179	3.518731059	3.35334617	2.971746817	3.03360953	2.699193779	3.260694713	3.490733	2.771866172	2.662487288	2.790941952	4.234343363
15462						100.698	520.4094198	NEG	1.62428978	0.516498486	0.82744977	2.129119486	0.826230816	0.65015133	0.625127062	0.566497242	1.12442932	0.659335754	0.937748477	0.832174747	0.476313196	2.918104793	1.057191893	1.060861114	0.80663791	0.461179038	1.185125977	1.240355661	1.170838414	0.978763357	0.639272456	1.154078487	1.184246216	1.554197771	1.44256448	1.729874166	0.908292925	1.901275589	3.265630342	1.019078112	0.975348905	0.948140335	1.087426894	0.881564159
22616						397.7135	697.9965154	NEG	1.84386748	3.21311558	3.498705676	3.544230794	2.417501094	1.776200683	3.408754602	3.896596821	3.904689937	3.16142062	3.587129975	3.618760678	3.847806818	3.277200743	2.899720607	2.674490403	1.846404989	3.038634774	3.567427282	3.061357848	3.843540808	3.18135896	3.136149783	2.899986462	3.066143891	3.571987381	2.150374429	3.343571481	3.521961318	2.828153824	3.270037876	2.843619786	2.899909177	3.03031248	3.194886868	3.082060608
13877			D	"11-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3-methyl-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-7-(3,4,5-trihydroxyphenyl)-28-dioxatricyclo[7.3.1.0]trideca-1,3,5(13),6,9,11-hexaen-2-ylium"	-18.17129558	28.3925	680.5539281	NEG	2.116348717	2.618344057	1.535426814	3.685392694	3.421275373	2.25551585	2.630214999	2.372982598	4.308098832	1.616928499	2.004144583	3.126061875	3.163030677	3.25519705	0.373044353	2.206814483	1.157322979	2.623881726	3.745201813	1.860106533	2.014380529	1.903901674	0.845776733	1.137388479	1.98824444	1.581637725	1.840057221	3.133980143	1.925159566	1.404259938	3.281902658	1.475130471	1.46575221	1.59937244	1.544668711	1.553976487
3744						50.62375	529.034281	POS	4.557604296	0.000143738	0.000151244	0.0001523	0.505547268	0.584807336	0.000146677	0.602696175	3.161124085	0.099393538	5.393385715	6.153233329	4.300822572	0.456865186	0.353260173	0.000149982	0.000140732	0.195073896	3.656828562	3.693510549	0.654123188	0.426049536	2.818699569	2.45530828	3.902649194	5.508445793	3.554330088	5.928936323	3.667128891	3.166777821	3.28234191	1.824241797	1.839024442	1.988547317	1.971592031	2.003759415
14930			D	Cyclochlorotine	12.06839249	58.57145	573.452385	NEG	3.272660512	0.993604495	1.424105025	3.353352629	0.833216132	1.998808233	2.066371124	0.824817472	1.777158282	1.819613167	2.367105112	2.127799084	0.530065795	2.271708078	1.744712845	1.651312298	2.801891033	1.471197215	1.710490869	1.55508613	4.699175448	0.698989096	0.865217891	1.926233639	3.338536263	1.437360448	3.222002942	1.424570313	2.558237682	1.631571019	3.29551393	1.816123188	2.097522708	2.332126898	2.093147691	1.913513032
2551			D	CDP-N-methylethanolamine	-13.14590434	32.9328	461.2720259	POS	1.902300867	1.300564926	0.985271463	0.975725969	0.420762509	0.515148874	1.981283827	0.799241328	1.125866376	1.230833324	1.243929537	1.683804817	2.210691004	0.791049699	0.55381017	2.360691452	1.3772382	0.311741819	2.123540469	1.303061305	0.446780792	0.345792233	0.345798942	1.780577916	1.170629478	0.892209866	1.022808868	1.264709839	1.610500937	1.449357193	3.303509186	1.514003313	1.653191953	1.618280241	1.548991607	1.41510038
3379			D	"PA(16:0/22:4(7Z,10Z,13Z,16Z))"	-7.564979989	47.3124	726.002792	POS	4.499055046	0.000143738	0.000151244	0.0001523	0.449707924	0.522422331	0.000146677	0.727921975	3.581388312	0.062142837	4.786408195	5.796850183	4.301712783	0.440630167	0.381360218	0.000149982	0.003255406	0.178696382	4.030674037	3.469379314	0.54780631	0.519805039	2.782654705	2.642860527	3.892007455	5.346010837	3.878801091	5.582144257	3.936252548	3.670571168	3.306083002	1.921628995	1.939188804	1.777610048	1.963878086	2.111207275
